code,term
3351911000001108,Estradiol valerate 1mg tablets (Viatris UK Healthcare Ltd) (AMP)
3352511000001109,Estradiol valerate 1mg / Levonorgestrel 250microgram tablets (Viatris UK Healthcare Ltd) (AMP)
3353311000001108,Cyclo-Progynova 1mg tablets (Meda Pharmaceuticals Ltd) (AMP)
3354111000001108,Estradiol valerate 2mg tablets (Orion Pharma (UK) Ltd) (AMP)
3354711000001109,Estradiol valerate 2mg / Medroxyprogesterone 20mg tablets (Orion Pharma (UK) Ltd) (AMP)
3355511000001103,Tridestra tablets (Orion Pharma (UK) Ltd) (AMP)
3355711000001108,Estradiol valerate 1mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3357111000001103,Estradiol valerate 1mg / Norethisterone 1mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3358411000001107,Climagest 1mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3359911000001107,Estradiol valerate 2mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
33612911000001100,Raloxifene 60mg tablets (Viatris UK Healthcare Ltd) (AMP)
3362411000001104,Estradiol valerate 2mg / Norethisterone 1mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3363611000001106,Climagest 2mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3365411000001107,Estradiol 2mg tablets (Kyowa Kirin Ltd) (AMP)
3366011000001107,Estradiol 2mg / Norethisterone 1mg tablets (Kyowa Kirin Ltd) (AMP)
3366411000001103,Adgyn Combi tablets (Kyowa Kirin Ltd) (AMP)
3366711000001109,Estradiol 1mg / Norethisterone acetate 1mg tablets (Exeltis UK Ltd) (AMP)
3367011000001105,Estradiol 1mg tablets (Exeltis UK Ltd) (AMP)
33671111000001103,Conjugated oestrogens 25mg powder for solution for injection vials (VMP)
33671311000001101,Premarin 25mg powder for solution for injection vials (Imported (Canada)) (AMP)
3367311000001108,Elleste Duet 1mg tablets (Exeltis UK Ltd) (AMP)
3375511000001101,Estradiol 1mg / Norethisterone acetate 1mg tablets (VMP)
33971011000001100,Raloxifene 60mg tablets (Somex Pharma) (AMP)
3403511000001104,Generic Adgyn Combi tablets (VMP)
3404511000001101,Generic Climagest 1mg tablets (VMP)
3404711000001106,Generic Climagest 2mg tablets (VMP)
3404811000001103,Generic Cyclo-Progynova 1mg tablets (VMP)
3404911000001108,Generic Cyclo-Progynova 2mg tablets (VMP)
3406211000001109,Estradiol 2mg / Norethisterone 1mg tablets (VMP)
3406511000001107,Estradiol 50micrograms/24hours / Levonorgestrel 20micrograms/24hours transdermal patches (VMP)
3407111000001100,Estradiol 50micrograms/24hours transdermal patches and Norethisterone acetate 1mg tablets (VMP)
3407811000001107,Estradiol valerate 1mg / Norethisterone 1mg tablets (VMP)
