code,term
36041411000001109,Medroxyprogesterone 150mg/1ml suspension for injection pre-filled syringes (VMP)
36041511000001108,Medroxyprogesterone 150mg/1ml suspension for injection vials (VMP)
36062011000001103,Generic Femodene ED tablets (VMP)
36065211000001103,Estradiol 50micrograms/24hours / Norethisterone 170micrograms/24hours transdermal patches (VMP)
36065311000001106,Estradiol 50micrograms/24hours / Norethisterone 250micrograms/24hours transdermal patches (VMP)
36410811000001100,Estradiol + Norethisterone acetate (VTM)
36410911000001105,Ethinylestradiol + Norethisterone acetate (VTM)
36546611000001102,Moonia 75microgram tablets (Kent Pharma (UK) Ltd) (AMP)
36602211000001100,SyreniRing 0.12mg/0.015mg per day vaginal delivery system (Crescent Pharma Ltd) (AMP)
36799311000001108,Esmya 5mg tablets (Originalis B.V.) (AMP)
37361211000001101,Evorel Conti patches (CST Pharma Ltd) (AMP)
37369511000001102,Estradiol valerate 2mg / Norgestrel 500microgram tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37401811000001106,EllaOne 30mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37403011000001104,Mirena 20micrograms/24hours intrauterine device (CST Pharma Ltd) (AMP)
37404211000001107,FemSeven Conti patches (CST Pharma Ltd) (AMP)
37406311000001105,NuvaRing 0.12mg/0.015mg per day vaginal delivery system (CST Pharma Ltd) (AMP)
37461811000001105,Norethisterone 5mg tablets (DE Pharmaceuticals) (AMP)
37482211000001104,Estradiol 1mg / Norethisterone acetate 1mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37542811000001100,Mercilon 150microgram/20microgram tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37634111000001106,EllaOne 30mg tablets (Ethigen Ltd) (AMP)
37636711000001103,Evorel Conti patches (Pilsco Ltd) (AMP)
37719111000001106,FemSeven Sequi Phase 2 patches (Pilsco Ltd) (AMP)
37754511000001106,FemSeven Sequi Phase 2 patches (CST Pharma Ltd) (AMP)
37889211000001100,Yasmin tablets (CST Pharma Ltd) (AMP)
380211000001105,Cilest 35microgram/250microgram tablets (Janssen-Cilag Ltd) (AMP)
38147211000001103,Lucette 0.03mg/3mg tablets (DE Pharmaceuticals) (AMP)
38155711000001101,Nexplanon 68mg implant (DE Pharmaceuticals) (AMP)
38156811000001101,NuvaRing 0.12mg/0.015mg per day vaginal delivery system (DE Pharmaceuticals) (AMP)
3831411000001104,Norinyl-1 tablets (Pfizer Ltd) (AMP)
38335711000001105,Akizza 75microgram/20microgram tablets (Morningside Healthcare Ltd) (AMP)
38340211000001108,Akizza 75microgram/30microgram tablets (Morningside Healthcare Ltd) (AMP)
38738111000001100,Ambelina 150microgram/30microgram tablets (Crescent Pharma Ltd) (AMP)
38829211000001101,Desogestrel 75microgram tablets (Morningside Healthcare Ltd) (AMP)
38867011000001109,Desogestrel 75microgram tablets (Medihealth (Northern) Ltd) (AMP)
38995811000001104,Ethinylestradiol 35microgram / Norethisterone 1mg tablets (Imported (Germany)) (AMP)
38998411000001106,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets (Imported (Germany)) (AMP)
38998911000001103,Synphase tablets (Imported (Germany)) (AMP)
38999311000001105,Synphase tablets (Imported (Canada)) (AMP)
38999411000001103,Ethinylestradiol 35microgram / Norethisterone 1mg tablets (Imported (Canada)) (AMP)
38999611000001100,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets (Imported (Canada)) (AMP)
3901511000001101,Delfen 12.5% contraceptive foam (Janssen-Cilag Ltd) (AMP)
39016111000001105,Levonorgestrel 1.5mg tablets (Medihealth (Northern) Ltd) (AMP)
39060911000001106,Norethisterone 5mg tablets (Medihealth (Northern) Ltd) (AMP)
39069811000001105,Ethinylestradiol 20microgram / Drospirenone 3mg tablets (Imported) (AMP)
39089811000001107,Lucette 0.03mg/3mg tablets (Pilsco Ltd) (AMP)
39216911000001100,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets (Imported) (AMP)
39217211000001106,Ethinylestradiol 35microgram / Norethisterone 1mg tablets (Imported) (AMP)
39229711000001101,Mestranol 50microgram / Norethisterone 1mg tablets (Imported) (AMP)
3940511000001100,Evorel Pak (Janssen-Cilag Ltd) (AMP)
39454411000001108,Levonorgestrel 30microgram tablets (Imported) (AMP)
3948111000001106,Estradiol 50micrograms/24hours transdermal patches and Norethisterone 1mg tablets (VMP)
39711411000001108,Etonogestrel 68mg implant (VMP)
39718011000001105,Levonorgestrel 20micrograms/24hours intrauterine device (VMP)
39719411000001109,Nonoxinol-9 5% pessaries (VMP)
39719611000001107,Nonoxinol-9 6% pessaries (VMP)
40104011000001107,Ryeqo 40mg/1mg/0.5mg tablets (Gedeon Richter (UK) Ltd) (AMP)
40104711000001109,Relugolix + Estradiol + Norethisterone acetate (VTM)
40110411000001106,Generic Ryeqo 40mg/1mg/0.5mg tablets (VMP)
40290711000001104,Benilexa One Handed 20micrograms/24hours intrauterine delivery system (Gedeon Richter (UK) Ltd) (AMP)
403611000001106,Norimin 1mg/35microgram tablets (Pfizer Ltd) (AMP)
40392511000001100,EllaOne 30mg tablets (DE Pharmaceuticals) (AMP)
40480211000001108,Yasmin tablets (Pilsco Ltd) (AMP)
40830311000001103,Postinor 1500microgram tablets (Gedeon Richter (UK) Ltd) (AMP)
41092311000001104,Drovelis 3mg/14.2mg tablets (Gedeon Richter (UK) Ltd) (AMP)
41109111000001100,Drospirenone 3mg / Estetrol 14.2mg tablets (VMP)
41144211000001103,Ulipristal 30mg tablets (Zentiva Pharma UK Ltd) (AMP)
41307611000001108,Ulipristal 30mg tablets (A A H Pharmaceuticals Ltd) (AMP)
41436811000001109,Desogestrel 75microgram tablets (Key Pharmaceuticals Ltd) (AMP)
41561611000001103,EllaOne 30mg tablets (CST Pharma Ltd) (AMP)
41722711000001108,Levonorgestrel 1.5mg tablets (Crescent Pharma Ltd) (AMP)
41743511000001107,Nonoxinol-9 2% gel (VMP)
41781611000001102,Ulipristal 30mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
41874011000001104,Desogestrel 75microgram tablets (VMP)
41874811000001105,Estradiol 1mg / Norethisterone acetate 500microgram tablets (VMP)
41875111000001104,Estradiol 2mg / Norethisterone acetate 1mg tablets (VMP)
41875811000001106,Estradiol valerate 2mg / Norethisterone 700microgram tablets (VMP)
41876511000001101,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets (VMP)
41876611000001102,Ethinylestradiol 20microgram / Gestodene 75microgram tablets (VMP)
41876711000001106,Ethinylestradiol 20microgram / Norethisterone acetate 1mg tablets (VMP)
41876811000001103,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets (VMP)
41876911000001108,Ethinylestradiol 30microgram / Drospirenone 3mg tablets (VMP)
41877011000001107,Ethinylestradiol 30microgram / Gestodene 75microgram tablets (VMP)
41877111000001108,Ethinylestradiol 30microgram / Levonorgestrel 150microgram tablets (VMP)
41877211000001102,Ethinylestradiol 30microgram / Norethisterone acetate 1.5mg tablets (VMP)
41877311000001105,Ethinylestradiol 35microgram / Norethisterone 1mg tablets (VMP)
41877411000001103,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets (VMP)
41877511000001104,Ethinylestradiol 35microgram / Norethisterone 750microgram tablets (VMP)
41877611000001100,Ethinylestradiol 35microgram / Norgestimate 250microgram tablets (VMP)
41877811000001101,Etynodiol 500microgram tablets (VMP)
41878611000001101,Levonorgestrel 250microgram / Ethinylestradiol 30microgram tablets (VMP)
41878711000001105,Levonorgestrel 250microgram / Ethinylestradiol 50microgram tablets (VMP)
41878811000001102,Levonorgestrel 30microgram tablets (VMP)
41880111000001102,Mestranol 50microgram / Norethisterone 1mg tablets (VMP)
41880511000001106,Nonoxinol-9 12.5% vaginal foam aerosol (VMP)
41880611000001105,Norethisterone 350microgram tablets (VMP)
41880711000001101,Norgestrel 150microgram tablets (VMP)
41880811000001109,Norgestrel 75microgram tablets (VMP)
41904211000001105,Nonoxinol-9 2% vaginal cream (VMP)
42111000001107,Microgynon 30 tablets (Bayer Plc) (AMP)
42295511000001106,Levonorgestrel 1.5mg tablets (VMP)
42295611000001105,Levonorgestrel 750microgram tablets (VMP)
42297011000001105,Norethisterone 1mg tablets (VMP)
42297111000001106,Norethisterone 5mg tablets (VMP)
42311000001109,Microval 30microgram tablets (Wyeth Pharmaceuticals) (AMP)
42331511000001106,Lovima 75microgram tablets (Maxwellia Ltd) (AMP)
42331911000001104,LoviOne 1.5mg tablets (Maxwellia Ltd) (AMP)
42407311000001105,Slynd 4mg tablets (Exeltis UK Ltd) (AMP)
42410211000001104,Drospirenone 4mg tablets (VMP)
42650611000001106,Levonorgestrel 1.5mg tablets (Clydesdale Pharma Ltd) (AMP)
42759211000001109,Mirena 20micrograms/24hours intrauterine device (Pharmaram Ltd) (AMP)
42849711000001103,FemSeven Conti patches (Necessity Supplies Ltd) (AMP)
42854711000001101,FemSeven Sequi Phase 2 patches (Necessity Supplies Ltd) (AMP)
42863711000001108,Nexplanon 68mg implant (Necessity Supplies Ltd) (AMP)
42900411000001104,Yasmin tablets (Necessity Supplies Ltd) (AMP)
42961911000001104,Evorel Conti patches (Necessity Supplies Ltd) (AMP)
43179511000001106,FemSeven Conti patches (Pilsco Ltd) (AMP)
43204811000001103,Levonelle One Step 1.5mg tablets (Necessity Supplies Ltd) (AMP)
4338711000001100,FemSeven Conti patches (Theramex HQ UK Ltd) (AMP)
4339811000001101,Estradiol 50micrograms/24hours / Levonorgestrel 7micrograms/24hours transdermal patches (VMP)
439011000001108,Yasmin tablets (Bayer Plc) (AMP)
4431211000001105,Ethinylestradiol 35microgram / Norethisterone 1mg tablets (Pfizer Ltd) (AMP)
4431511000001108,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets (Pfizer Ltd) (AMP)
4432011000001108,Synphase tablets (Pfizer Ltd) (AMP)
4436711000001109,Generic Synphase tablets (VMP)
4498811000001107,Estradiol 1mg / Norethisterone acetate 1mg tablets (Novo Nordisk Ltd) (AMP)
4501811000001107,FemTab Continuous tablets (Merck Serono Ltd) (AMP)
4522911000001101,Estradiol valerate 2mg / Levonorgestrel 75microgram tablets (Merck Serono Ltd) (AMP)
4546611000001106,Eugynon 50 tablets (Schering Health Care Ltd) (AMP)
45470511000001105,Estradot Conti 40/130 transdermal patches (Sandoz Ltd) (AMP)
4547111000001100,Schering PC4 tablets (Schering Health Care Ltd) (AMP)
45471311000001109,Estradot Conti 30/95 transdermal patches (Sandoz Ltd) (AMP)
45472211000001108,Estradiol 30micrograms/24hours / Norethisterone 95micrograms/24hours transdermal patches (VMP)
45472311000001100,Estradiol 40micrograms/24hours / Norethisterone 130micrograms/24hours transdermal patches (VMP)
4547311000001103,Ovran tablets (Wyeth Pharmaceuticals) (AMP)
45717911000001102,Ulipristal 30mg tablets (Sandoz Ltd) (AMP)
45799511000001103,Levonorgestrel 1.5mg tablets (Altair Science Ltd) (AMP)
45802511000001107,Levonorgestrel 1.5mg tablets (Relonchem Ltd) (AMP)
4608311000001102,Evra transdermal patches (Gedeon Richter (UK) Ltd) (AMP)
462011000001107,Femulen 500microgram tablets (Pfizer Ltd) (AMP)
4639611000001105,Ethinylestradiol 33.9micrograms/24hours / Norelgestromin 203micrograms/24hours transdermal patches (VMP)
4710211000001102,FemSeven Sequi Phase 2 patches (Theramex HQ UK Ltd) (AMP)
4725711000001106,Estradiol 50micrograms/24hours / Levonorgestrel 10micrograms/24hours transdermal patches (VMP)
492611000001103,Ovranette 150microgram/30microgram tablets (Pfizer Ltd) (AMP)
500011000001104,Gynol-II 2% contraceptive jelly (Janssen-Cilag Ltd) (AMP)
52011000001108,Levonelle 750microgram tablets (Schering Health Care Ltd) (AMP)
524211000001108,Marvelon tablets (Organon Pharma (UK) Ltd) (AMP)
5260111000001109,Depo-Provera 150mg/1ml suspension for injection vials (Waymade Healthcare Plc) (AMP)
5348111000001106,Cilest 35microgram/250microgram tablets (Waymade Healthcare Plc) (AMP)
5354611000001105,Climesse tablets (Waymade Healthcare Plc) (AMP)
5378511000001101,Kliofem tablets (Waymade Healthcare Plc) (AMP)
5386411000001105,Marvelon tablets (Waymade Healthcare Plc) (AMP)
5403211000001108,Norgestrel 150microgram tablets (Waymade Healthcare Plc) (AMP)
5551311000001101,Kliofem tablets (Dowelhurst Ltd) (AMP)
5561911000001107,Mirena 20micrograms/24hours intrauterine device (Dowelhurst Ltd) (AMP)
571111000001101,Noristerat 200mg/1ml solution for injection ampoules (Bayer Plc) (AMP)
677611000001106,Implanon 68mg implant (Organon Laboratories Ltd) (AMP)
70611000001104,Norethisterone 5mg tablets (Sandoz Ltd) (AMP)
7103311000001103,Estradiol valerate 1mg / Norethisterone 1mg tablets (Waymade Healthcare Plc) (AMP)
7105711000001103,Estradiol valerate 2mg / Norethisterone 1mg tablets (Waymade Healthcare Plc) (AMP)
7108611000001101,Estragest TTS patches (Dowelhurst Ltd) (AMP)
7110911000001108,Estragest TTS patches (Waymade Healthcare Plc) (AMP)
7113611000001106,Estradiol valerate 2mg / Levonorgestrel 75microgram tablets (Dowelhurst Ltd) (AMP)
7121711000001106,Estradiol 2mg / Norethisterone acetate 1mg tablets (Dowelhurst Ltd) (AMP)
7122111000001100,Estradiol 2mg / Norethisterone acetate 1mg tablets (Waymade Healthcare Plc) (AMP)
7142611000001106,Estradiol 4mg / Norethisterone 1mg tablets (Dowelhurst Ltd) (AMP)
72711000001107,Ortho-Creme 2% contraceptive cream (Janssen-Cilag Ltd) (AMP)
769711000001106,Eugynon 30 tablets (Schering Health Care Ltd) (AMP)
769811000001103,Depo-Provera 150mg/1ml suspension for injection pre-filled syringes (Pfizer Ltd) (AMP)
775492009,Desogestrel (VTM)
775493004,Ethinylestradiol + Desogestrel (VTM)
775706001,Drospirenone (VTM)
775707005,Estradiol + Drospirenone (VTM)
775708000,Ethinylestradiol + Drospirenone (VTM)
775840008,Estradiol + Levonorgestrel (VTM)
775842000,Estradiol + Norethisterone (VTM)
775843005,Estradiol + Norgestrel (VTM)
775865005,Ethinylestradiol + Gestodene (VTM)
775866006,Ethinylestradiol + Levonorgestrel (VTM)
775867002,Ethinylestradiol + Norelgestromin (VTM)
775868007,Ethinylestradiol + Norethisterone (VTM)
775869004,Ethinylestradiol + Norgestimate (VTM)
775899008,Etonogestrel (VTM)
775904007,Etynodiol (VTM)
776523000,Levonorgestrel (VTM)
776703003,Mestranol + Norethisterone (VTM)
776937003,Nonoxinol (VTM)
776941004,Norethisterone (VTM)
776946009,Norgestrel (VTM)
777890006,Ulipristal (VTM)
783611000001102,Norethisterone 5mg tablets (Kent Pharma (UK) Ltd) (AMP)
792911000001100,Norethisterone 5mg tablets (Actavis UK Ltd) (AMP)
8160111000001102,Levonelle One Step 1.5mg tablets (Bayer Plc) (AMP)
825711000001101,Norethisterone 5mg tablets (Wockhardt UK Ltd) (AMP)
8787011000001107,Angeliq 1mg/2mg tablets (Bayer Plc) (AMP)
8801211000001108,Estradiol 1mg / Drospirenone 2mg tablets (VMP)
9568511000001102,Levonelle 1500microgram tablets (Bayer Plc) (AMP)
