code,term
42850011000001105,Metformin 1g tablets (CST Pharma Ltd) (AMP)
42852011000001109,Glucophage SR 500mg tablets (Necessity Supplies Ltd) (AMP)
42861711000001107,Metformin 850mg tablets (Manx Healthcare Ltd) (AMP)
42880711000001102,Metformin 1g tablets (Sovereign Medical Ltd) (AMP)
42946811000001108,Metformin 500mg/5ml oral solution sugar free (Manx Healthcare Ltd) (AMP)
42959811000001100,Sitagliptin 50mg / Metformin 1g tablets (Morningside Healthcare Ltd) (AMP)
43033811000001100,Glucophage SR 850mg tablets (Merck Serono Ltd) (AMP)
43146111000001106,Metformin 850mg modified-release tablets (VMP)
43146211000001100,Sitagliptin 50mg / Metformin 1g tablets (Medical Valley Invest AB) (AMP)
43157311000001108,Sitagliptin 50mg / Metformin 1g tablets (Medihealth (Northern) Ltd) (AMP)
43185811000001103,Vildagliptin 50mg / Metformin 1g tablets (Milpharm Ltd) (AMP)
43186011000001100,Vildagliptin 50mg / Metformin 850mg tablets (Milpharm Ltd) (AMP)
43804611000001109,Sitagliptin 50mg / Metformin 1g tablets (Grindeks Kalceks UK Ltd) (AMP)
43991111000001109,Vildagliptin 50mg / Metformin 1g tablets (Krka UK Ltd) (AMP)
44047911000001100,Metformin 1g oral powder sachets sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
44085711000001101,Metformin 750mg modified-release tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
44142411000001100,Rudimet 500mg prolonged-release tablets (Rudipharm Ltd) (AMP)
