code,term
13833811000001102,Avandia 4mg tablets (DE Pharmaceuticals) (AMP)
13834011000001105,Avandia 8mg tablets (DE Pharmaceuticals) (AMP)
13864511000001107,Diamicron 30mg MR tablets (DE Pharmaceuticals) (AMP)
13883511000001106,Glucophage 500mg tablets (DE Pharmaceuticals) (AMP)
13883911000001104,Glucophage 850mg tablets (DE Pharmaceuticals) (AMP)
14040211000001108,Actos 15mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14040411000001107,Actos 30mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14055711000001109,Amaryl 4mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14056111000001102,Amaryl 1mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14056511000001106,Amaryl 2mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14061411000001105,Amaryl 3mg tablets (Sigma Pharmaceuticals Plc) (AMP)
140711000001103,Semi-Daonil 2.5mg tablets (Sanofi) (AMP)
14122111000001106,Glimepiride 1mg tablets (Consilient Health Ltd) (AMP)
14122311000001108,Glimepiride 2mg tablets (Consilient Health Ltd) (AMP)
14122511000001102,Glimepiride 3mg tablets (Consilient Health Ltd) (AMP)
14122711000001107,Glimepiride 4mg tablets (Consilient Health Ltd) (AMP)
14183911000001108,Bolamyn SR 500mg tablets (Teva UK Ltd) (AMP)
14199911000001105,Avandamet 2mg/1000mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14200111000001102,Avandamet 4mg/1000mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14200411000001107,Avandamet 2mg/500mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14200811000001109,Avandia 4mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14201211000001102,Avandia 8mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14313211000001105,Diamicron 30mg MR tablets (Sigma Pharmaceuticals Plc) (AMP)
14400811000001105,Starlix 120mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14401211000001103,Starlix 180mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14584711000001101,Metformin 500mg modified-release tablets (A A H Pharmaceuticals Ltd) (AMP)
14711111000001101,Minodiab 5mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14723311000001105,Prandin 1mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14723511000001104,Prandin 2mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14753811000001102,Prandin 0.5mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14773811000001100,Metformin 500mg tablets (Boston Healthcare Ltd) (AMP)
14774311000001106,Metformin 850mg tablets (Boston Healthcare Ltd) (AMP)
147811000001105,Tolbutamide 500mg tablets (Kent Pharma (UK) Ltd) (AMP)
15019811000001104,Metformin 500mg modified-release tablets (Kent Pharma (UK) Ltd) (AMP)
15090711000001101,Gliclazide 30mg modified-release tablets (Sigma Pharmaceuticals Plc) (AMP)
15091011000001107,Glimepiride 1mg tablets (Sigma Pharmaceuticals Plc) (AMP)
15091211000001102,Glimepiride 2mg tablets (Sigma Pharmaceuticals Plc) (AMP)
15091411000001103,Glimepiride 3mg tablets (Sigma Pharmaceuticals Plc) (AMP)
15091611000001100,Glimepiride 4mg tablets (Sigma Pharmaceuticals Plc) (AMP)
15100211000001101,Nazdol MR 30mg tablets (Teva UK Ltd) (AMP)
15100511000001103,Nazdol MR 30mg tablets (Viatris UK Healthcare Ltd) (AMP)
152311000001101,NovoNorm 500microgram tablets (Novo Nordisk Ltd) (AMP)
15334511000001109,Edicil MR 30mg tablets (Teva UK Ltd) (AMP)
15359011000001101,Competact 15mg/850mg tablets (Waymade Healthcare Plc) (AMP)
15367811000001105,Glucophage SR 1000mg tablets (Merck Serono Ltd) (AMP)
15373711000001104,Glucophage 500mg oral powder sachets (Merck Serono Ltd) (AMP)
15374311000001101,Glucophage 1000mg oral powder sachets (Merck Serono Ltd) (AMP)
15411211000001106,Metformin 1g oral powder sachets sugar free (VMP)
15411311000001103,Metformin 500mg oral powder sachets sugar free (VMP)
157911000001103,Metformin 850mg tablets (Teva UK Ltd) (AMP)
15858611000001101,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) (AMP)
15859111000001102,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices (VMP)
15973311000001105,Metformin 500mg tablets (Zanza Specials International Ltd) (AMP)
15973711000001109,Metformin 850mg tablets (Zanza Specials International Ltd) (AMP)
15984111000001102,Metformin 500mg/5ml oral solution sugar free (Accord-UK Ltd) (AMP)
15993011000001101,Onglyza 5mg tablets (AstraZeneca UK Ltd) (AMP)
16007611000001109,Pioglitazone 15mg/5ml oral suspension (Special Order) (AMP)
16036811000001104,Pioglitazone 15mg/5ml oral suspension (VMP)
16053211000001108,Gliclazide 80mg tablets (Bristol Laboratories Ltd) (AMP)
16053511000001106,Glimepiride 1mg tablets (Bristol Laboratories Ltd) (AMP)
16053711000001101,Glimepiride 2mg tablets (Bristol Laboratories Ltd) (AMP)
16053911000001104,Glimepiride 3mg tablets (Bristol Laboratories Ltd) (AMP)
16054111000001100,Glimepiride 4mg tablets (Bristol Laboratories Ltd) (AMP)
16061411000001104,Metformin 500mg tablets (Bristol Laboratories Ltd) (AMP)
16061711000001105,Metformin 850mg tablets (Bristol Laboratories Ltd) (AMP)
16125411000001100,Glimepiride 2mg/5ml oral solution (Special Order) (AMP)
16125711000001106,Glimepiride 2mg/5ml oral suspension (Special Order) (AMP)
16130611000001107,Glimepiride 2mg/5ml oral solution (VMP)
16130711000001103,Glimepiride 2mg/5ml oral suspension (VMP)
16133711000001107,Actos 30mg tablets (Lexon (UK) Ltd) (AMP)
16137211000001109,Amaryl 1mg tablets (Lexon (UK) Ltd) (AMP)
16137411000001108,Amaryl 2mg tablets (Lexon (UK) Ltd) (AMP)
16137611000001106,Amaryl 3mg tablets (Lexon (UK) Ltd) (AMP)
16137811000001105,Amaryl 4mg tablets (Lexon (UK) Ltd) (AMP)
16152911000001101,Competact 15mg/850mg tablets (Lexon (UK) Ltd) (AMP)
16158211000001107,Diamicron 30mg MR tablets (Lexon (UK) Ltd) (AMP)
16187411000001102,Glucophage SR 500mg tablets (Lexon (UK) Ltd) (AMP)
16187611000001104,Glucophage 850mg tablets (Lexon (UK) Ltd) (AMP)
16225011000001106,Prandin 0.5mg tablets (Lexon (UK) Ltd) (AMP)
16256011000001103,Actos 15mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16256311000001100,Actos 30mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16256611000001105,Diamicron 30mg MR tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16259811000001103,Amaryl 1mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16271111000001109,Avandamet 2mg/500mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16271611000001101,Avandamet 2mg/1000mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16272111000001104,Avandamet 4mg/1000mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16272811000001106,Avandia 4mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16273111000001105,Avandia 8mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
164511000001108,Amaryl 3mg tablets (Zentiva Pharma UK Ltd) (AMP)
16503111000001106,Glucophage SR 500mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16517411000001105,Competact 15mg/850mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16533211000001109,Januvia 100mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16536211000001102,Dacadis MR 30mg tablets (Viatris UK Healthcare Ltd) (AMP)
16677511000001108,Zicron 40mg tablets (Bristol Laboratories Ltd) (AMP)
16701111000001106,Metformin 500mg tablets (Pfizer Ltd) (AMP)
16701411000001101,Metformin 850mg tablets (Pfizer Ltd) (AMP)
16702011000001102,Gliclazide 40mg tablets (VMP)
17060511000001108,Janumet 50mg/1000mg tablets (Merck Sharp & Dohme (UK) Ltd) (AMP)
17071811000001108,Sitagliptin 50mg / Metformin 1g tablets (VMP)
17199311000001101,Gliclazide 80mg tablets (Sovereign Medical Ltd) (AMP)
17205711000001104,Tolbutamide 500mg tablets (Sovereign Medical Ltd) (AMP)
17420011000001100,Prandin 0.5mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
17455811000001101,Starlix 60mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
17496211000001101,Byetta 5micrograms/0.02ml solution for injection 1.2ml pre-filled pens (Mawdsley-Brooks & Company Ltd) (AMP)
17503511000001103,Eucreas 50mg/1000mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
17503711000001108,Eucreas 50mg/850mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
17506511000001106,Galvus 50mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
17536111000001109,Competact 15mg/850mg tablets (Sigma Pharmaceuticals Plc) (AMP)
17558911000001107,Glucobay 100mg tablets (Sigma Pharmaceuticals Plc) (AMP)
17567211000001106,Januvia 100mg tablets (Sigma Pharmaceuticals Plc) (AMP)
17572311000001105,Actos 15mg tablets (Necessity Supplies Ltd) (AMP)
17572711000001109,Actos 30mg tablets (Necessity Supplies Ltd) (AMP)
17581511000001101,Amaryl 1mg tablets (Necessity Supplies Ltd) (AMP)
17582111000001100,Amaryl 2mg tablets (Necessity Supplies Ltd) (AMP)
17582511000001109,Amaryl 3mg tablets (Necessity Supplies Ltd) (AMP)
17582711000001104,Amaryl 4mg tablets (Necessity Supplies Ltd) (AMP)
17592711000001103,Avandamet 2mg/1000mg tablets (Necessity Supplies Ltd) (AMP)
17593011000001109,Avandamet 2mg/500mg tablets (Necessity Supplies Ltd) (AMP)
17593811000001103,Avandamet 4mg/1000mg tablets (Necessity Supplies Ltd) (AMP)
17594311000001109,Avandia 4mg tablets (Necessity Supplies Ltd) (AMP)
17595011000001105,Avandia 8mg tablets (Necessity Supplies Ltd) (AMP)
17621611000001100,Prandin 0.5mg tablets (Necessity Supplies Ltd) (AMP)
17622211000001109,Prandin 1mg tablets (Necessity Supplies Ltd) (AMP)
17622711000001102,Prandin 2mg tablets (Necessity Supplies Ltd) (AMP)
17821311000001104,Tolbutamide 500mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17880511000001107,Gliclazide 40mg tablets (A A H Pharmaceuticals Ltd) (AMP)
17895211000001104,Actos 45mg tablets (Sigma Pharmaceuticals Plc) (AMP)
17900111000001109,Onglyza 5mg tablets (Sigma Pharmaceuticals Plc) (AMP)
17914711000001102,Glibenclamide 2.5mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17915111000001104,Glibenclamide 5mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17915611000001107,Gliclazide 80mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17916311000001107,Glimepiride 1mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17916711000001106,Glimepiride 2mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17917111000001108,Glimepiride 3mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17917511000001104,Glimepiride 4mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17918011000001108,Glipizide 5mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17940011000001100,Metformin 500mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17940411000001109,Metformin 850mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
